id,user,created_at,text,fav,RT,follower,follows,user_id,check
1269553348719460352,panaguma64,2020-06-07 08:54:40,RT @spring_yard: むむ。新型コロナに対しハイドロキシクロロキンは効果が無く使うのは逆に危険、との情報はフェイク？ 間違いなければこれはとんでもない情報ですよ。本当になんでもありだな。こうなるともう犯罪だよ。#反トランプ勢力,0,3,221,489,434058765,
1269552091304833024,fushin_marie,2020-06-07 08:49:40,@gen1111v 気になって調べたことがあるのですが、過激に自粛反対を叫んでる人達は、1. 飲食店やその他自営業等、自粛の影響をモロに受ける人達2. 反ワクチンで集団免疫を望む人3. コロナはフェイクの陰謀論を信じる人以上3種が少なくとも存在しますね。知事はまともだと信じたいですが、三重が心配です。,5,0,17,130,1262653034816925697,
1269550584912179200,m_m88888888m,2020-06-07 08:43:41,RT @LaiaSijin: @kskgroup2017 私が調べたところでは、このニュースの出所は共同通信一社です。また、産経新聞はこのニュースを削除しています。共同通信は以前からヤバイです。最近では、アビガンは新型コロナに有効な結果を示されなかったと大誤報を報じていま…,0,60,162,724,269312863,
1269548033361895425,nagase68292629,2020-06-07 08:33:32,RT @LaiaSijin: @kskgroup2017 私が調べたところでは、このニュースの出所は共同通信一社です。また、産経新聞はこのニュースを削除しています。共同通信は以前からヤバイです。最近では、アビガンは新型コロナに有効な結果を示されなかったと大誤報を報じていま…,0,60,10,5,1111389548339032064,
1269547627839762433,skynex4,2020-06-07 08:31:56,RT @LaiaSijin: @kskgroup2017 私が調べたところでは、このニュースの出所は共同通信一社です。また、産経新聞はこのニュースを削除しています。共同通信は以前からヤバイです。最近では、アビガンは新型コロナに有効な結果を示されなかったと大誤報を報じていま…,0,60,1160,1608,869716360003067904,
1269547461195870210,Awarabimochi,2020-06-07 08:31:16,RT @OmegaYamamoto: @sharenewsjapan1 安倍総理は断言したよ。「コロナ感染の世界的な拡大は、中国の責任であり、我々日本は、同盟国であるアメリカと共に、足並みを揃えて、これを追及していく」って。この発言を翌日には「中国擁護」と報道したメディ…,0,29,72,72,1201444330646298624,
1269546953668325376,apricotrose2020,2020-06-07 08:29:15,RT @spring_yard: むむ。新型コロナに対しハイドロキシクロロキンは効果が無く使うのは逆に危険、との情報はフェイク？ 間違いなければこれはとんでもない情報ですよ。本当になんでもありだな。こうなるともう犯罪だよ。#反トランプ勢力,0,3,332,470,1126728018104184832,
1269546818959896577,lovechuprimo,2020-06-07 08:28:43,RT @ajaajanet: @araki_chiharu 最近はテレビも抗議の電話窓口をコロナで休んでいるせいか、やりたい放題ですね。なぜそんなフェイクを堂々と流すのか？本当に酷い。 https://t.co/ZWPT9LE5mD,0,10,1373,3164,61172994,
1269546580639485954,singer7654321,2020-06-07 08:27:46,RT @OmegaYamamoto: @sharenewsjapan1 安倍総理は断言したよ。「コロナ感染の世界的な拡大は、中国の責任であり、我々日本は、同盟国であるアメリカと共に、足並みを揃えて、これを追及していく」って。この発言を翌日には「中国擁護」と報道したメディ…,0,29,75,122,975884102879535104,
1269543712939368448,spring_yard,2020-06-07 08:16:22,むむ。新型コロナに対しハイドロキシクロロキンは効果が無く使うのは逆に危険、との情報はフェイク？ 間違いなければこれはとんでもない情報ですよ。本当になんでもありだな。こうなるともう犯罪だよ。#反トランプ勢力 https://t.co/yfIYKSWPmv,8,3,239,274,359359715,
1269543653124399104,JackKageyama,2020-06-07 08:16:08,https://t.co/1ZZzt80UIX ↑↑このBBCニュースの記事、当初は「信者たちがお金を出し合ってコロナ感染の老神父のために寄付した人工呼吸器を老神父は若者にと譲った」って「美談」だったんですが、追加取材でフェイクだと判明して記事URLはそのままで内容が書き換えられたんですよね。 @takunitada https://t.co/gVZzByC3no,0,0,377,232,93838343,
1269538459770707973,Zqjf3,2020-06-07 07:55:30,RT @LaiaSijin: @kskgroup2017 私が調べたところでは、このニュースの出所は共同通信一社です。また、産経新聞はこのニュースを削除しています。共同通信は以前からヤバイです。最近では、アビガンは新型コロナに有効な結果を示されなかったと大誤報を報じていま…,0,60,2298,2477,3733036879,
1269537917300379650,MTZTKO,2020-06-07 07:53:21,RT @t0rajnr: 中国批判声明を出さない？本当か??尖閣は？沖縄や北海道は？ほんでコロナウィルスは？おい。日本の政治家よく聞け。俺たちはこれが事実ならお前らを絶対に許さんぞ。そして共同通信さん。これがフェイクだったら許さんぞ。笑えなさすぎるからな。#中国批判声明…,0,16,192,72,703607976540569600,
1269537893325791233,KU1Pzln2xLbIl23,2020-06-07 07:53:15,RT @LaiaSijin: @kskgroup2017 私が調べたところでは、このニュースの出所は共同通信一社です。また、産経新聞はこのニュースを削除しています。共同通信は以前からヤバイです。最近では、アビガンは新型コロナに有効な結果を示されなかったと大誤報を報じていま…,0,60,557,1530,1017534875883040768,
1269536475118399488,ny_v3a,2020-06-07 07:47:37,RT @t0rajnr: 中国批判声明を出さない？本当か??尖閣は？沖縄や北海道は？ほんでコロナウィルスは？おい。日本の政治家よく聞け。俺たちはこれが事実ならお前らを絶対に許さんぞ。そして共同通信さん。これがフェイクだったら許さんぞ。笑えなさすぎるからな。#中国批判声明…,0,16,221,695,3601893314,
1269536224328351744,taro34973085,2020-06-07 07:46:37,RT @nobuogohara: 拙著、本日発売。「PJ機で到着直後のゴーン会長衝撃の逮捕」の”フェイク映像”（朝日）から始まり、突然のレバノン不正出国に至るまで、誤った報道で、事件は根本的に誤解された。その「歪んだ報道の構図」は、政府のコロナ感染拡大対策、倒産危機に直面する日…,0,316,1175,1048,816531246,
1269531613894864896,LaiaSijin,2020-06-07 07:28:18,@kskgroup2017 私が調べたところでは、このニュースの出所は共同通信一社です。また、産経新聞はこのニュースを削除しています。共同通信は以前からヤバイです。最近では、アビガンは新型コロナに有効な結果を示されなかったと大誤報を報じています。このニュースもフェイクであることを心から望みます。,270,60,1648,1807,1068921093912592384,
1269530782776737792,xvmaximum,2020-06-07 07:25:00,RT @OmegaYamamoto: @sharenewsjapan1 安倍総理は断言したよ。「コロナ感染の世界的な拡大は、中国の責任であり、我々日本は、同盟国であるアメリカと共に、足並みを揃えて、これを追及していく」って。この発言を翌日には「中国擁護」と報道したメディ…,0,29,1757,4985,144766368,
1269527901587697664,oosenaoo,2020-06-07 07:13:33,「私は若い人に高度医療を譲ります」　注目浴びる新型コロナ「意思カード」 - 毎日新聞 https://t.co/xWIyZ1flFBフェイク記事だったら今の社会で言っていい冗談じゃないって怒ったけど現実なの一瞬茫然としてしまった,0,0,107,319,208087658,
1269527457817784321,yumitodaichi,2020-06-07 07:11:47,RT @OmegaYamamoto: @sharenewsjapan1 安倍総理は断言したよ。「コロナ感染の世界的な拡大は、中国の責任であり、我々日本は、同盟国であるアメリカと共に、足並みを揃えて、これを追及していく」って。この発言を翌日には「中国擁護」と報道したメディ…,0,29,96,97,867820268017733636,
1269526903662075904,r92xdN0I4qQRP4G,2020-06-07 07:09:35,RT @OmegaYamamoto: @sharenewsjapan1 安倍総理は断言したよ。「コロナ感染の世界的な拡大は、中国の責任であり、我々日本は、同盟国であるアメリカと共に、足並みを揃えて、これを追及していく」って。この発言を翌日には「中国擁護」と報道したメディ…,0,29,711,1150,798300725109346304,
1269525411714576384,havytank,2020-06-07 07:03:39,RT @kouzu: 防疫の勝利を大々的にプロパガンダする習近平、中国に全ての責任を押しつけるトランプ、新型コロナは脅威ではないとして経済活動を進めるボルソナロ、新型コロナはフェイクとして何も対策しないルカシェンコ、感染者は皆殺しの金正恩……昨今のソシャゲでもこんなに濃いキャラ…,0,1,857,5001,116962147,
1269525319628644352,sa82543,2020-06-07 07:03:17,RT @tarzany: 人間はみんな遅かれ早かれ死ぬ。その視点に立てばコロナはフェイクだ。コロナ詐欺だ。,0,6,2297,4982,3259872997,
1269519178400034822,032yixun7JPHKTW,2020-06-07 06:38:53,RT @akb48_sousenkyo: 昔から高齢者が肺炎で死亡する事例がたくさんあるが事実を歪曲しコロナウイルスが原因であるとして人々を扇動している。マスクをしたり人と人の間隔を開ける行為は馬鹿馬鹿しい。コロナウイルス陽性結果を出しているのはインチキデタラメ事実無根の検査で…,0,13,1065,2540,178218610,
